contract_id,customer_id,subscription_type,contract_length,start_date,end_date
518,518,Basic,Quarterly,2024-04-06,2025-09-28
519,519,Premium,Quarterly,2021-03-23,2025-08-29
520,520,Basic,Annual,2021-01-22,2025-12-27
521,521,Basic,Annual,2023-02-11,2025-06-30
522,522,Standard,Annual,2024-10-03,2025-06-30
523,523,Premium,Monthly,2024-04-06,2025-07-30
524,524,Basic,Monthly,2020-11-23,2025-06-30
525,525,Standard,Quarterly,2024-06-05,2025-08-29
526,526,Standard,Annual,2024-04-06,2026-03-27
527,527,Standard,Quarterly,2021-02-21,2025-07-30
528,528,Standard,Monthly,2024-09-03,2025-07-30
529,529,Premium,Monthly,2023-11-08,2025-07-30
530,530,Standard,Annual,2024-08-04,2025-06-30
531,531,Basic,Annual,2021-03-23,2026-02-25
532,532,Premium,Quarterly,2020-08-25,2025-07-30
533,533,Premium,Annual,2022-11-13,2025-10-28
534,534,Premium,Annual,2024-06-05,2026-05-26
535,535,Standard,Quarterly,2020-10-24,2025-09-28
536,536,Standard,Monthly,2024-02-06,2025-07-30
537,537,Premium,Quarterly,2025-03-02,2025-08-29
538,538,Premium,Monthly,2021-05-22,2025-07-30
539,539,Standard,Monthly,2023-09-09,2025-07-30
540,540,Standard,Quarterly,2024-07-05,2025-09-28
541,541,Standard,Quarterly,2021-09-19,2025-08-29
542,542,Basic,Quarterly,2025-01-31,2025-07-30
543,543,Premium,Quarterly,2022-03-18,2025-08-29
544,544,Premium,Monthly,2025-01-31,2025-07-30
545,545,Premium,Annual,2020-08-25,2025-07-30
546,546,Standard,Monthly,2024-08-04,2025-07-30
547,547,Standard,Annual,2023-11-08,2025-06-30
548,548,Standard,Quarterly,2020-07-26,2025-09-28
549,549,Premium,Monthly,2024-09-03,2025-07-30
550,550,Standard,Annual,2021-06-21,2026-05-26
551,551,Premium,Monthly,2025-01-31,2025-07-30
552,552,Premium,Quarterly,2023-05-12,2025-07-30
553,553,Standard,Annual,2022-04-17,2026-03-27
554,554,Standard,Monthly,2025-04-01,2025-07-30
555,555,Standard,Annual,2022-10-14,2025-06-30
556,556,Standard,Annual,2025-04-01,2026-03-27
557,557,Premium,Annual,2021-12-18,2025-06-30
558,558,Basic,Monthly,2024-03-07,2025-06-30
559,559,Premium,Annual,2020-07-26,2026-06-25
560,560,Basic,Monthly,2022-05-17,2025-06-30
561,561,Standard,Annual,2020-12-23,2025-06-30
562,562,Standard,Quarterly,2022-05-17,2025-06-30
563,563,Standard,Monthly,2024-05-06,2025-07-30
564,564,Standard,Monthly,2021-11-18,2025-06-30
565,565,Premium,Annual,2025-01-31,2026-01-26
566,566,Standard,Annual,2020-10-24,2025-09-28
567,567,Standard,Quarterly,2025-04-01,2025-09-28
568,568,Basic,Annual,2024-07-05,2026-06-25
569,569,Standard,Annual,2025-01-01,2025-12-27
570,570,Standard,Quarterly,2021-10-19,2025-09-28
571,571,Premium,Quarterly,2024-07-05,2025-09-28
572,572,Standard,Monthly,2025-03-02,2025-07-30
573,573,Premium,Annual,2022-01-17,2025-12-27
574,574,Premium,Quarterly,2021-02-21,2025-07-30
575,575,Basic,Quarterly,2023-10-09,2025-09-28
576,576,Basic,Annual,2024-01-07,2025-12-27
577,577,Standard,Monthly,2021-11-18,2025-06-30
578,578,Premium,Quarterly,2023-11-08,2025-07-30
579,579,Basic,Monthly,2023-11-08,2025-07-30
580,580,Premium,Quarterly,2023-04-12,2025-09-28
581,581,Premium,Monthly,2023-09-09,2025-06-30
582,582,Basic,Quarterly,2023-05-12,2025-07-30
583,583,Premium,Annual,2020-08-25,2025-07-30
584,584,Premium,Quarterly,2022-09-14,2025-08-29
585,585,Basic,Quarterly,2020-09-24,2025-06-30
586,586,Standard,Monthly,2023-12-08,2025-07-30
587,587,Standard,Quarterly,2022-04-17,2025-06-30
588,588,Standard,Monthly,2024-12-02,2025-07-30
589,589,Standard,Monthly,2021-03-23,2025-07-30
590,590,Premium,Monthly,2024-11-02,2025-07-30
591,591,Basic,Monthly,2025-05-01,2025-07-30
592,592,Premium,Annual,2022-10-14,2025-06-30
593,593,Basic,Annual,2020-11-23,2025-10-28
594,594,Premium,Quarterly,2024-06-05,2025-08-29
595,595,Premium,Annual,2024-11-02,2025-10-28
596,596,Premium,Quarterly,2021-01-22,2025-09-28
597,597,Standard,Annual,2024-04-06,2026-03-27
598,598,Premium,Annual,2023-07-11,2026-06-25
599,599,Standard,Quarterly,2021-09-19,2025-06-30
600,600,Standard,Quarterly,2021-06-21,2025-08-29
601,601,Premium,Monthly,2025-05-01,2025-07-30
602,602,Premium,Quarterly,2024-07-05,2025-09-28
603,603,Standard,Monthly,2023-09-09,2025-07-30
604,604,Premium,Monthly,2020-09-24,2025-06-30
605,605,Basic,Quarterly,2021-03-23,2025-08-29
606,606,Basic,Monthly,2025-05-31,2025-07-30
607,607,Premium,Quarterly,2024-04-06,2025-09-28
608,608,Standard,Annual,2021-04-22,2025-06-30
609,609,Premium,Quarterly,2022-01-17,2025-09-28
610,610,Basic,Quarterly,2024-04-06,2025-06-30
611,611,Basic,Monthly,2022-01-17,2025-06-30
612,612,Basic,Annual,2024-12-02,2025-11-27
613,613,Premium,Annual,2022-10-14,2025-06-30
614,614,Premium,Quarterly,2021-02-21,2025-07-30
615,615,Premium,Quarterly,2022-01-17,2025-09-28
616,616,Premium,Monthly,2024-11-02,2025-07-30
617,617,Basic,Quarterly,2023-11-08,2025-07-30
618,618,Premium,Annual,2021-01-22,2025-12-27
619,619,Basic,Monthly,2022-08-15,2025-07-30
620,620,Basic,Annual,2023-07-11,2026-06-25
621,621,Premium,Quarterly,2021-05-22,2025-07-30
622,622,Basic,Annual,2024-02-06,2026-01-26
623,623,Premium,Monthly,2022-11-13,2025-07-30
624,624,Basic,Monthly,2021-04-22,2025-06-30
625,625,Basic,Monthly,2020-08-25,2025-07-30
626,626,Standard,Monthly,2025-04-01,2025-07-30
627,627,Premium,Monthly,2025-01-01,2025-07-30
628,628,Basic,Quarterly,2021-08-20,2025-07-30
629,629,Premium,Quarterly,2024-08-04,2025-07-30
630,630,Premium,Annual,2021-11-18,2025-06-30
631,631,Premium,Monthly,2023-01-12,2025-06-30
632,632,Basic,Quarterly,2020-11-23,2025-07-30
633,633,Premium,Monthly,2025-01-01,2025-07-30
634,634,Standard,Monthly,2023-09-09,2025-07-30
635,635,Standard,Annual,2021-06-21,2025-06-30
636,636,Premium,Annual,2021-11-18,2025-10-28
637,637,Basic,Monthly,2023-01-12,2025-06-30
638,638,Basic,Monthly,2020-12-23,2025-07-30
639,639,Standard,Annual,2021-04-22,2025-06-30
640,640,Basic,Quarterly,2022-05-17,2025-06-30
641,641,Premium,Monthly,2025-01-01,2025-07-30
642,642,Premium,Quarterly,2025-03-02,2025-08-29
643,643,Premium,Quarterly,2022-04-17,2025-09-28
644,644,Standard,Annual,2023-12-08,2025-11-27
645,645,Premium,Monthly,2022-03-18,2025-07-30
646,646,Premium,Annual,2021-11-18,2025-06-30
647,647,Standard,Annual,2023-05-12,2025-06-30
648,648,Standard,Monthly,2025-03-02,2025-07-30
649,649,Basic,Quarterly,2023-04-12,2025-06-30
650,650,Basic,Quarterly,2022-11-13,2025-06-30
651,651,Standard,Quarterly,2021-03-23,2025-08-29
652,652,Standard,Annual,2021-09-19,2025-08-29
653,653,Standard,Quarterly,2022-03-18,2025-08-29
654,654,Premium,Monthly,2021-08-20,2025-07-30
655,655,Standard,Annual,2022-02-16,2026-01-26
656,656,Standard,Annual,2024-04-06,2026-03-27
657,657,Basic,Monthly,2022-08-15,2025-06-30
658,658,Premium,Monthly,2020-12-23,2025-07-30
659,659,Standard,Annual,2021-12-18,2025-11-27
660,660,Standard,Annual,2025-01-31,2026-01-26
661,661,Premium,Annual,2023-03-13,2026-02-25
662,662,Premium,Annual,2020-09-24,2025-08-29
663,663,Standard,Monthly,2022-06-16,2025-06-30
664,664,Basic,Quarterly,2023-08-10,2025-07-30
665,665,Basic,Quarterly,2022-04-17,2025-09-28
666,666,Basic,Quarterly,2021-12-18,2025-08-29
667,667,Premium,Quarterly,2024-09-03,2025-08-29
668,668,Premium,Quarterly,2024-03-07,2025-08-29
669,669,Premium,Monthly,2021-08-20,2025-06-30
670,670,Standard,Quarterly,2024-06-05,2025-06-30
671,671,Standard,Monthly,2023-03-13,2025-06-30
672,672,Premium,Quarterly,2023-08-10,2025-07-30
673,673,Premium,Quarterly,2025-01-31,2025-07-30
674,674,Standard,Quarterly,2020-07-26,2025-09-28
675,675,Basic,Quarterly,2021-03-23,2025-08-29
676,676,Premium,Annual,2023-12-08,2025-11-27
677,677,Premium,Quarterly,2024-07-05,2025-09-28
678,678,Basic,Quarterly,2023-03-13,2025-08-29
679,679,Standard,Quarterly,2024-06-05,2025-08-29
680,680,Basic,Quarterly,2023-04-12,2025-09-28
681,681,Premium,Annual,2021-06-21,2025-06-30
682,682,Basic,Monthly,2024-03-07,2025-07-30
683,683,Premium,Quarterly,2021-02-21,2025-07-30
684,684,Premium,Monthly,2021-08-20,2025-07-30
685,685,Standard,Monthly,2022-04-17,2025-07-30
686,686,Premium,Annual,2022-04-17,2026-03-27
687,687,Premium,Monthly,2022-06-16,2025-06-30
688,688,Standard,Quarterly,2021-04-22,2025-09-28
689,689,Basic,Annual,2024-01-07,2025-12-27
690,690,Premium,Annual,2021-09-19,2025-08-29
691,691,Standard,Quarterly,2024-02-06,2025-07-30
692,692,Basic,Quarterly,2023-04-12,2025-09-28
693,693,Premium,Monthly,2021-09-19,2025-07-30
694,694,Basic,Monthly,2021-03-23,2025-07-30
695,695,Premium,Annual,2025-01-01,2025-12-27
696,696,Standard,Quarterly,2021-06-21,2025-08-29
697,697,Basic,Quarterly,2023-04-12,2025-06-30
698,698,Standard,Annual,2023-06-11,2026-05-26
699,699,Basic,Monthly,2024-05-06,2025-07-30
700,700,Basic,Quarterly,2022-10-14,2025-09-28
701,701,Premium,Annual,2025-01-01,2025-06-30
702,702,Premium,Monthly,2025-04-01,2025-07-30
703,703,Basic,Monthly,2020-09-24,2025-07-30
704,704,Standard,Monthly,2021-08-20,2025-07-30
705,705,Basic,Monthly,2025-03-02,2025-07-30
706,706,Basic,Monthly,2020-07-26,2025-07-30
707,707,Basic,Monthly,2023-02-11,2025-06-30
708,708,Basic,Annual,2023-06-11,2026-05-26
709,709,Basic,Annual,2022-09-14,2025-08-29
710,710,Standard,Monthly,2024-03-07,2025-07-30
711,711,Standard,Monthly,2024-11-02,2025-07-30
712,712,Premium,Quarterly,2021-04-22,2025-06-30
713,713,Standard,Quarterly,2022-09-14,2025-08-29
714,714,Standard,Quarterly,2020-11-23,2025-07-30
715,715,Basic,Quarterly,2022-01-17,2025-06-30
716,716,Basic,Annual,2025-03-02,2026-02-25
717,717,Premium,Annual,2024-05-06,2026-04-26
718,718,Premium,Quarterly,2024-08-04,2025-07-30
719,719,Standard,Quarterly,2023-10-09,2025-09-28
720,720,Basic,Annual,2023-04-12,2026-03-27
721,721,Standard,Monthly,2023-01-12,2025-07-30
722,722,Basic,Monthly,2022-05-17,2025-06-30
723,723,Standard,Quarterly,2024-07-05,2025-09-28
724,724,Premium,Quarterly,2023-09-09,2025-08-29
725,725,Basic,Annual,2020-07-26,2026-06-25
726,726,Standard,Quarterly,2021-10-19,2025-09-28
727,727,Basic,Annual,2022-05-17,2026-04-26
728,728,Premium,Quarterly,2022-02-16,2025-06-30
729,729,Standard,Monthly,2021-03-23,2025-07-30
730,730,Standard,Quarterly,2021-09-19,2025-08-29
731,731,Premium,Annual,2023-02-11,2026-01-26
732,732,Basic,Quarterly,2021-07-21,2025-09-28
733,733,Basic,Quarterly,2022-05-17,2025-06-30
734,734,Standard,Monthly,2024-11-02,2025-07-30
735,735,Basic,Annual,2025-01-01,2025-12-27
736,736,Basic,Monthly,2021-02-21,2025-07-30
737,737,Premium,Annual,2023-09-09,2025-08-29
738,738,Standard,Quarterly,2022-02-16,2025-07-30
739,739,Standard,Quarterly,2021-09-19,2025-08-29
740,740,Standard,Quarterly,2023-10-09,2025-09-28
741,741,Premium,Monthly,2024-05-06,2025-07-30
742,742,Premium,Quarterly,2024-10-03,2025-09-28
743,743,Basic,Quarterly,2023-02-11,2025-07-30
744,744,Premium,Annual,2022-04-17,2026-03-27
745,745,Premium,Quarterly,2023-08-10,2025-07-30
746,746,Standard,Annual,2024-11-02,2025-10-28
747,747,Basic,Annual,2021-07-21,2026-06-25
748,748,Basic,Monthly,2020-09-24,2025-07-30
749,749,Basic,Quarterly,2020-12-23,2025-08-29
750,750,Standard,Monthly,2024-03-07,2025-06-30
751,751,Basic,Quarterly,2021-02-21,2025-07-30
752,752,Premium,Monthly,2023-02-11,2025-07-30
753,753,Premium,Quarterly,2024-10-03,2025-09-28
754,754,Basic,Monthly,2025-01-01,2025-07-30
755,755,Premium,Annual,2021-02-21,2026-01-26
756,756,Standard,Annual,2024-09-03,2025-08-29
757,757,Premium,Quarterly,2021-02-21,2025-07-30
758,758,Premium,Quarterly,2021-04-22,2025-06-30
759,759,Basic,Annual,2025-04-01,2026-03-27
760,760,Premium,Monthly,2020-09-24,2025-07-30
761,761,Standard,Annual,2021-04-22,2026-03-27
762,762,Basic,Annual,2024-02-06,2026-01-26
763,763,Basic,Annual,2024-06-05,2026-05-26
764,764,Basic,Annual,2023-06-11,2026-05-26
765,765,Premium,Quarterly,2023-08-10,2025-07-30
766,766,Standard,Quarterly,2023-01-12,2025-09-28
767,767,Standard,Annual,2023-05-12,2026-04-26
768,768,Basic,Monthly,2020-09-24,2025-06-30
769,769,Basic,Monthly,2021-12-18,2025-07-30
770,770,Standard,Annual,2023-07-11,2025-06-30
771,771,Basic,Annual,2024-07-05,2026-06-25
772,772,Basic,Annual,2023-07-11,2025-06-30
773,773,Premium,Monthly,2023-06-11,2025-07-30
774,774,Premium,Annual,2023-08-10,2025-07-30
775,775,Standard,Quarterly,2021-07-21,2025-09-28
776,776,Premium,Quarterly,2023-05-12,2025-06-30
777,777,Standard,Annual,2022-06-16,2025-06-30
778,778,Premium,Monthly,2025-03-02,2025-07-30
779,779,Basic,Quarterly,2021-05-22,2025-07-30
780,780,Standard,Annual,2021-07-21,2026-06-25
781,781,Basic,Quarterly,2020-07-26,2025-09-28
782,782,Basic,Annual,2021-11-18,2025-10-28
783,783,Premium,Annual,2020-09-24,2025-06-30
784,784,Standard,Annual,2021-10-19,2025-09-28
785,785,Standard,Quarterly,2021-04-22,2025-09-28
786,786,Standard,Monthly,2022-10-14,2025-07-30
787,787,Basic,Annual,2024-04-06,2026-03-27
788,788,Standard,Quarterly,2022-01-17,2025-06-30
789,789,Premium,Monthly,2022-03-18,2025-07-30
790,790,Standard,Monthly,2022-12-13,2025-06-30
791,791,Basic,Annual,2022-03-18,2026-02-25
792,792,Basic,Quarterly,2020-07-26,2025-06-30
793,793,Basic,Annual,2021-01-22,2025-06-30
794,794,Standard,Quarterly,2023-05-12,2025-07-30
795,795,Premium,Quarterly,2020-11-23,2025-06-30
796,796,Basic,Monthly,2024-07-05,2025-07-30
797,797,Standard,Quarterly,2024-01-07,2025-09-28
798,798,Basic,Quarterly,2022-10-14,2025-09-28
799,799,Basic,Monthly,2025-04-01,2025-07-30
800,800,Premium,Monthly,2024-01-07,2025-07-30
801,801,Basic,Annual,2024-10-03,2025-09-28
802,802,Standard,Quarterly,2025-05-01,2025-07-30
803,803,Basic,Quarterly,2024-02-06,2025-07-30
804,804,Premium,Monthly,2024-03-07,2025-07-30
805,805,Standard,Monthly,2025-05-31,2025-06-30
806,806,Basic,Quarterly,2025-01-01,2025-09-28
807,807,Standard,Monthly,2021-09-19,2025-07-30
808,808,Basic,Quarterly,2022-06-16,2025-08-29
809,809,Standard,Quarterly,2021-04-22,2025-06-30
810,810,Premium,Annual,2021-09-19,2025-08-29
811,811,Standard,Monthly,2022-02-16,2025-07-30
812,812,Premium,Quarterly,2025-03-02,2025-08-29
813,813,Premium,Annual,2022-11-13,2025-06-30
814,814,Standard,Monthly,2021-03-23,2025-07-30
815,815,Standard,Quarterly,2023-08-10,2025-07-30
816,816,Basic,Quarterly,2023-07-11,2025-09-28
817,817,Basic,Quarterly,2025-05-31,2025-06-30
818,818,Premium,Monthly,2023-10-09,2025-07-30
819,819,Premium,Quarterly,2021-12-18,2025-06-30
820,820,Premium,Quarterly,2024-09-03,2025-08-29
821,821,Standard,Monthly,2020-11-23,2025-07-30
822,822,Basic,Quarterly,2022-01-17,2025-06-30
823,823,Basic,Monthly,2024-02-06,2025-07-30
824,824,Basic,Annual,2022-09-14,2025-08-29
825,825,Standard,Monthly,2023-01-12,2025-07-30
826,826,Premium,Annual,2022-11-13,2025-10-28
827,827,Premium,Quarterly,2023-07-11,2025-06-30
828,828,Premium,Monthly,2024-11-02,2025-06-30
829,829,Basic,Annual,2024-02-06,2026-01-26
830,830,Basic,Quarterly,2023-04-12,2025-09-28
831,831,Premium,Monthly,2023-08-10,2025-07-30
832,832,Premium,Annual,2025-05-31,2026-05-26
833,833,Basic,Annual,2020-07-26,2025-06-30
834,834,Premium,Annual,2024-10-03,2025-09-28
835,835,Basic,Quarterly,2021-01-22,2025-09-28
836,836,Premium,Monthly,2024-06-05,2025-07-30
837,837,Standard,Quarterly,2021-11-18,2025-07-30
838,838,Premium,Monthly,2022-09-14,2025-06-30
839,839,Premium,Quarterly,2022-12-13,2025-08-29
840,840,Premium,Monthly,2025-01-01,2025-07-30
841,841,Standard,Quarterly,2024-06-05,2025-06-30
842,842,Standard,Monthly,2020-08-25,2025-07-30
843,843,Basic,Quarterly,2022-07-16,2025-09-28
844,844,Standard,Monthly,2024-04-06,2025-07-30
845,845,Basic,Annual,2023-03-13,2026-02-25
846,846,Basic,Quarterly,2024-11-02,2025-07-30
847,847,Premium,Quarterly,2024-06-05,2025-08-29
848,848,Standard,Annual,2023-08-10,2025-06-30
849,849,Standard,Annual,2023-11-08,2025-10-28
850,850,Standard,Monthly,2021-04-22,2025-07-30
851,851,Standard,Annual,2022-10-14,2025-09-28
852,852,Premium,Quarterly,2023-12-08,2025-08-29
853,853,Premium,Annual,2021-11-18,2025-10-28
854,854,Premium,Annual,2020-11-23,2025-10-28
855,855,Premium,Quarterly,2021-04-22,2025-09-28
856,856,Basic,Monthly,2023-01-12,2025-06-30
857,857,Basic,Monthly,2024-12-02,2025-06-30
858,858,Premium,Quarterly,2021-04-22,2025-09-28
859,859,Standard,Quarterly,2024-02-06,2025-07-30
860,860,Basic,Annual,2020-11-23,2025-10-28
861,861,Standard,Quarterly,2021-08-20,2025-06-30
862,862,Standard,Quarterly,2024-01-07,2025-09-28
863,863,Standard,Annual,2023-05-12,2026-04-26
864,864,Standard,Monthly,2022-07-16,2025-06-30
865,865,Standard,Monthly,2024-03-07,2025-07-30
866,866,Premium,Annual,2022-10-14,2025-09-28
867,867,Basic,Quarterly,2021-01-22,2025-06-30
868,868,Standard,Quarterly,2024-05-06,2025-07-30
869,869,Premium,Annual,2024-04-06,2025-06-30
870,870,Premium,Monthly,2021-06-21,2025-07-30
871,871,Standard,Annual,2025-03-02,2026-02-25
872,872,Premium,Annual,2020-08-25,2025-06-30
873,873,Premium,Monthly,2022-06-16,2025-06-30
874,874,Standard,Quarterly,2022-07-16,2025-06-30
875,875,Premium,Annual,2024-04-06,2026-03-27
876,876,Basic,Monthly,2023-06-11,2025-07-30
877,877,Standard,Quarterly,2020-09-24,2025-08-29
878,878,Standard,Monthly,2020-09-24,2025-07-30
879,879,Basic,Annual,2022-08-15,2025-06-30
880,880,Standard,Monthly,2025-05-31,2025-06-30
881,881,Premium,Annual,2024-06-05,2025-06-30
882,882,Basic,Quarterly,2023-06-11,2025-08-29
883,883,Standard,Quarterly,2021-05-22,2025-07-30
884,884,Basic,Monthly,2025-01-31,2025-06-30
885,885,Premium,Quarterly,2024-06-05,2025-08-29
886,886,Premium,Annual,2020-08-25,2025-06-30
887,887,Premium,Monthly,2020-11-23,2025-06-30
888,888,Basic,Monthly,2023-03-13,2025-07-30
889,889,Premium,Quarterly,2021-09-19,2025-08-29
890,890,Basic,Monthly,2023-09-09,2025-07-30
891,891,Premium,Quarterly,2021-11-18,2025-07-30
892,892,Basic,Annual,2020-08-25,2025-07-30
893,893,Basic,Quarterly,2023-02-11,2025-07-30
894,894,Standard,Quarterly,2023-06-11,2025-06-30
895,895,Premium,Annual,2024-07-05,2025-06-30
896,896,Basic,Monthly,2021-10-19,2025-07-30
897,897,Basic,Quarterly,2023-12-08,2025-08-29
898,898,Basic,Annual,2021-01-22,2025-12-27
899,899,Premium,Quarterly,2022-10-14,2025-09-28
900,900,Basic,Quarterly,2022-01-17,2025-09-28
901,901,Premium,Quarterly,2021-02-21,2025-07-30
902,902,Premium,Quarterly,2024-02-06,2025-07-30
903,903,Basic,Annual,2021-08-20,2025-06-30
904,904,Basic,Annual,2020-07-26,2026-06-25
905,905,Standard,Annual,2021-03-23,2026-02-25
906,906,Premium,Quarterly,2023-12-08,2025-08-29
907,907,Standard,Annual,2022-04-17,2026-03-27
908,908,Basic,Quarterly,2025-05-01,2025-06-30
909,909,Premium,Monthly,2022-04-17,2025-07-30
910,910,Basic,Quarterly,2024-11-02,2025-07-30
911,911,Basic,Quarterly,2021-10-19,2025-09-28
912,912,Standard,Annual,2023-05-12,2025-06-30
913,913,Premium,Monthly,2023-04-12,2025-07-30
914,914,Basic,Quarterly,2022-12-13,2025-08-29
915,915,Basic,Monthly,2024-06-05,2025-07-30
916,916,Basic,Quarterly,2021-05-22,2025-07-30
917,917,Premium,Annual,2021-07-21,2026-06-25
918,918,Basic,Quarterly,2020-12-23,2025-08-29
919,919,Standard,Quarterly,2020-10-24,2025-06-30
920,920,Standard,Quarterly,2023-10-09,2025-09-28
921,921,Basic,Annual,2021-02-21,2026-01-26
922,922,Basic,Annual,2023-03-13,2025-06-30
923,923,Basic,Monthly,2023-12-08,2025-06-30
924,924,Basic,Annual,2023-07-11,2026-06-25
925,925,Basic,Annual,2024-12-02,2025-11-27
926,926,Premium,Quarterly,2025-05-01,2025-07-30
927,927,Basic,Quarterly,2023-05-12,2025-06-30
928,928,Premium,Annual,2024-09-03,2025-08-29
929,929,Standard,Annual,2023-04-12,2026-03-27
930,930,Basic,Monthly,2025-03-02,2025-07-30
931,931,Standard,Monthly,2023-07-11,2025-06-30
932,932,Premium,Annual,2024-01-07,2025-12-27
933,933,Premium,Monthly,2021-09-19,2025-06-30
934,934,Standard,Quarterly,2022-08-15,2025-07-30
935,935,Premium,Annual,2022-10-14,2025-09-28
936,936,Standard,Monthly,2020-12-23,2025-07-30
937,937,Premium,Annual,2025-05-01,2026-04-26
938,938,Basic,Annual,2021-05-22,2026-04-26
939,939,Premium,Quarterly,2020-10-24,2025-09-28
940,940,Premium,Quarterly,2024-02-06,2025-07-30
941,941,Standard,Monthly,2022-08-15,2025-07-30
942,942,Standard,Quarterly,2022-03-18,2025-06-30
943,943,Standard,Annual,2021-01-22,2025-12-27
944,944,Premium,Annual,2025-03-02,2026-02-25
945,945,Basic,Quarterly,2021-01-22,2025-09-28
946,946,Basic,Quarterly,2020-08-25,2025-06-30
947,947,Premium,Monthly,2023-01-12,2025-07-30
948,948,Standard,Annual,2020-07-26,2026-06-25
949,949,Basic,Monthly,2023-08-10,2025-06-30
950,950,Basic,Annual,2024-02-06,2026-01-26
951,951,Standard,Quarterly,2024-08-04,2025-07-30
952,952,Basic,Monthly,2024-02-06,2025-07-30
953,953,Premium,Annual,2024-02-06,2026-01-26
954,954,Premium,Annual,2022-05-17,2025-06-30
955,955,Premium,Annual,2021-10-19,2025-06-30
956,956,Premium,Annual,2023-01-12,2025-12-27
957,957,Basic,Quarterly,2024-02-06,2025-07-30
958,958,Basic,Quarterly,2021-11-18,2025-06-30
959,959,Basic,Monthly,2021-12-18,2025-07-30
960,960,Basic,Monthly,2022-07-16,2025-07-30
961,961,Standard,Monthly,2023-10-09,2025-06-30
962,962,Premium,Monthly,2024-06-05,2025-07-30
963,963,Standard,Quarterly,2021-11-18,2025-06-30
964,964,Premium,Monthly,2023-12-08,2025-07-30
965,965,Basic,Annual,2024-01-07,2025-12-27
966,966,Standard,Annual,2022-03-18,2026-02-25
967,967,Basic,Quarterly,2022-10-14,2025-06-30
968,968,Standard,Annual,2024-05-06,2026-04-26
969,969,Premium,Annual,2022-04-17,2026-03-27
970,970,Basic,Quarterly,2024-11-02,2025-07-30
971,971,Standard,Quarterly,2022-06-16,2025-08-29
972,972,Basic,Monthly,2021-12-18,2025-07-30
973,973,Premium,Quarterly,2022-01-17,2025-06-30
974,974,Basic,Monthly,2020-12-23,2025-06-30
975,975,Premium,Annual,2023-11-08,2025-10-28
976,976,Basic,Monthly,2020-07-26,2025-07-30
977,977,Premium,Annual,2022-06-16,2026-05-26
978,978,Standard,Annual,2024-09-03,2025-06-30
979,979,Basic,Annual,2021-08-20,2025-07-30
980,980,Standard,Annual,2021-11-18,2025-06-30
981,981,Premium,Annual,2024-03-07,2026-02-25
982,982,Standard,Annual,2022-09-14,2025-06-30
